,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
1271,50003692,6.8,7.0,,,4.6,,5.5,7.0,6.0
1272,50003693,8.4,8.5,,,8.2,,6.0,5.5,5.5
1273,50003694,6.2,7.5,6.5,6.5,5.2,8.75,,,
1274,50003695,6.4,8.0,6.5,7.0,5.0,7.5,,,
1275,50003696,7.2,6.5,,,5.4,,5.0,7.75,5.75
1276,50003697,6.6,7.75,,,6.4,,6.5,6.25,6.0
1277,50003698,5.8,7.5,5.5,7.0,4.6,7.75,,,
1278,50003699,8.0,7.75,,,6.2,,4.25,6.25,5.75
1279,50003700,8.4,7.5,,,5.0,,7.5,7.25,4.75
1280,50003701,8.4,8.75,,,8.6,,8.0,7.25,7.0
1281,50003702,7.8,8.0,,,7.6,,5.75,6.5,5.5
1282,50003703,7.6,7.0,,,6.6,,6.75,7.0,5.75
1283,50003704,7.2,7.5,5.75,5.75,5.6,9.0,,,
1284,50003705,6.6,7.25,,,5.8,,7.25,7.25,4.5
1285,50003706,3.4,5.5,,,4.2,,4.0,5.0,3.5
1286,50003707,8.4,6.75,,,6.4,,6.5,7.5,5.0
1287,50003708,5.0,7.75,7.75,8.25,4.8,8.75,,,
1288,50003709,7.0,7.25,6.0,6.0,7.0,9.25,,,
1289,50003710,8.4,7.5,,,3.4,,6.0,7.5,6.0
1290,50003711,6.8,6.5,5.25,8.0,3.8,8.25,,,
1291,50003712,7.2,6.5,8.5,8.75,4.8,9.0,,,
1292,50003713,5.0,5.83,,,3.2,,5.5,4.0,4.5
1293,50003714,7.0,5.75,8.5,6.25,3.0,8.5,,,
1294,50003715,5.4,6.0,6.5,7.25,3.2,8.75,,,
1295,50003716,7.2,7.25,7.25,7.75,5.8,9.5,,,
1296,50003717,7.2,7.0,6.0,7.0,5.4,9.25,,,
1297,50003718,7.6,7.0,,,5.4,,6.0,7.75,6.25
1298,50003719,5.8,7.25,7.0,7.25,3.2,9.25,,,
1299,50003720,8.0,7.25,,,6.6,,7.5,8.25,6.25
1300,50003721,6.6,7.5,6.25,7.0,4.6,9.0,,,
1301,50003722,7.4,8.0,,,6.8,,7.0,7.75,7.25
1302,50003723,8.6,7.75,,,6.0,,5.5,9.5,8.5
1303,50003724,4.2,6.5,3.0,5.75,3.0,8.0,,,
1304,50003725,7.0,8.0,8.25,8.75,4.2,9.0,,,
1305,50003726,8.0,7.5,,,6.2,,5.75,6.5,5.5
1306,50003727,6.6,7.75,7.75,6.75,4.6,10.0,,,
1307,50003728,6.2,6.17,6.25,6.25,4.6,8.75,,,
1308,50003729,5.8,7.25,,,7.0,,6.5,8.0,7.0
1309,50003730,4.4,6.5,5.5,6.25,4.2,8.75,,,
1310,50003731,5.4,6.75,7.5,5.75,3.4,8.5,,,
1311,50003732,6.0,6.0,,,4.4,,6.5,5.75,4.5
1312,50003733,6.8,6.75,8.75,7.25,4.0,8.75,,,
1313,50003734,7.0,7.0,8.5,8.0,5.0,9.5,,,
1314,50003735,6.8,8.25,,,6.0,,6.25,4.5,5.0
1315,50003736,6.8,7.0,,,6.0,,6.25,5.5,5.0
1316,50003737,7.0,7.0,8.25,7.0,4.2,8.75,,,
1317,50003738,7.4,8.25,,,8.6,,6.75,6.5,5.75
1318,50003739,5.6,6.58,6.5,8.0,4.0,9.0,,,
1319,50003740,8.6,6.5,,,5.0,,6.75,7.75,4.5
1320,50003741,6.0,6.5,,,6.0,,4.5,5.0,4.5
1321,50003742,7.6,8.25,9.0,7.75,8.0,9.5,,,
1322,50003743,8.0,7.25,,,6.0,,7.25,8.5,7.25
1323,50003744,5.6,7.5,,,5.4,,7.5,6.25,5.0
1324,50003745,5.6,7.5,7.75,8.5,5.6,9.5,,,
1325,50003746,6.4,7.5,9.75,8.0,7.0,9.5,,,
1326,50003747,7.8,8.0,,,5.8,,8.5,8.25,6.25
1327,50003748,7.4,7.75,,,4.2,,6.5,8.25,5.75
1328,50003749,6.0,7.75,8.0,6.75,4.2,9.0,,,
1329,50003750,7.2,7.75,,,5.4,,5.75,7.5,8.5
1330,50003751,8.6,7.0,,,7.4,,6.5,7.75,7.5
1331,50003752,6.8,8.0,9.0,8.0,6.6,9.25,,,
1332,50003753,8.4,8.25,9.75,9.75,8.2,9.75,,,
1333,50003754,6.2,7.0,,,4.6,,4.75,6.0,4.5
1334,50003755,7.0,7.75,8.25,8.5,6.6,9.75,,,
1335,50003756,4.6,6.5,6.0,7.25,4.4,9.5,,,
1336,50003757,6.6,6.75,,,4.6,,5.25,5.25,6.0
1337,50003758,5.6,6.75,5.75,7.5,3.4,9.0,,,
1338,50003759,6.4,7.0,6.25,8.75,3.6,9.25,,,
1339,50003760,6.8,7.25,,,5.4,,7.5,7.0,3.75
1340,50003761,7.8,7.25,,,5.2,,8.25,6.0,4.0
1341,50003762,8.0,8.25,,,8.4,,4.5,6.25,4.0
1342,50003763,6.8,7.5,5.0,7.5,3.8,8.75,,,
1343,50003764,6.6,7.5,7.0,8.75,3.6,9.25,,,
1344,50003765,7.4,7.25,,,5.2,,5.5,5.75,5.0
1345,50003766,7.4,7.0,6.25,7.5,4.4,9.25,,,
1346,50003767,6.6,7.5,7.0,8.0,4.4,8.5,,,
1347,50003768,8.2,8.25,,,6.6,,7.75,5.75,6.0
1348,50003769,8.2,7.0,,,5.4,,6.0,6.5,4.5
1349,50003770,6.2,6.0,,,2.8,,4.0,3.75,2.5
1350,50003771,8.2,8.25,,,9.0,,9.0,7.0,7.25
1351,50003772,7.6,7.75,,,6.4,,8.25,8.0,7.0
1352,50003773,6.6,6.5,,,3.0,,7.25,4.75,5.5
1353,50003774,6.4,6.0,6.25,7.0,3.6,8.5,,,
1354,50003775,7.4,6.75,,,8.4,,6.5,6.25,4.75
1355,50003776,6.4,6.25,,,4.2,,5.5,6.75,7.5
1356,50003777,8.4,6.25,,,5.6,,5.0,7.5,6.5
1357,50003778,6.8,6.25,8.0,7.75,4.0,9.5,,,
1358,50003779,8.8,6.5,,,8.6,,7.0,9.5,8.5
1359,50003780,6.6,7.5,7.75,8.25,5.6,9.25,,,
1360,50003781,5.6,5.5,4.25,6.25,1.8,7.75,,,
1361,50003782,6.0,6.25,7.75,7.5,5.0,7.25,,,
1362,50003783,7.6,7.25,,,7.2,,7.0,9.25,6.75
1363,50003784,6.2,7.5,7.0,7.25,5.0,9.0,,,
1364,50003785,6.0,6.0,7.5,6.5,6.4,9.0,,,
1365,50003786,8.8,8.0,,,7.6,,6.5,8.25,7.0
1366,50003787,7.4,7.0,,,3.4,,5.75,5.5,6.0
1367,50003788,9.0,8.0,,,8.0,,7.25,6.75,4.75
1368,50003789,7.0,7.0,8.5,8.25,6.4,9.25,,,
1369,50003790,8.8,7.5,9.25,9.0,8.0,9.5,,,
1370,50003791,6.8,7.5,7.0,7.25,5.0,9.25,,,
1371,50003792,7.8,8.25,,,6.4,,6.5,7.25,5.25
1372,50003793,4.6,5.5,7.25,7.0,2.8,9.25,,,
1373,50003794,6.6,6.08,7.5,6.75,4.2,9.0,,,
1374,50003795,7.0,8.25,7.75,7.75,4.6,9.5,,,
1375,50003796,6.8,7.0,,,5.4,,2.75,5.25,5.25
1376,50003797,8.4,8.0,9.5,8.25,7.2,9.5,,,
1377,50003798,8.2,7.75,,,5.8,,6.25,6.25,5.5
1378,50003799,5.2,7.5,7.0,6.25,7.2,9.0,,,
1379,50003800,6.8,7.25,,,7.2,,5.25,4.5,5.25
1380,50003801,7.8,7.0,8.5,8.5,5.8,9.5,,,
1381,50003802,6.6,7.25,9.0,9.25,4.2,9.75,,,
1382,50003803,7.2,7.0,,,4.8,,7.0,5.75,3.75
1383,50003804,6.6,6.75,,,4.6,,4.75,5.0,3.25
1384,50003805,5.4,6.5,,,4.8,,7.0,3.75,2.75
1385,50003806,7.2,7.5,,,6.0,,8.0,7.75,5.25
1386,50003807,4.6,6.75,5.5,6.5,3.8,7.25,,,
1387,50003808,8.4,7.25,,,7.2,,7.75,7.25,7.0
1388,50003809,5.0,7.25,8.25,7.0,3.2,7.75,,,
1389,50003810,8.2,8.0,,,6.0,,7.25,7.75,6.75
1390,50003811,6.4,7.0,8.0,7.75,4.8,9.5,,,
1391,50003812,6.0,7.0,7.75,7.5,5.4,9.0,,,
1392,50003813,8.0,6.5,,,2.4,,6.75,5.75,3.0
1393,50003814,5.0,6.25,5.75,6.0,4.0,8.0,,,
1394,50003815,6.8,7.25,,,3.8,,6.5,4.5,4.5
1395,50003816,7.6,5.5,,,4.2,,7.25,6.75,6.5
1396,50003817,8.2,7.0,,,6.2,,8.25,7.0,5.25
1397,50003818,8.0,7.75,,,6.2,,7.25,8.0,7.0
1398,50003819,7.2,7.0,7.0,8.75,3.4,9.0,,,
1399,50003820,7.4,8.0,,,6.2,,6.0,8.25,5.75
1400,50003821,4.8,5.5,6.0,6.25,5.0,8.5,,,
1401,50003822,6.4,6.75,6.75,6.25,3.8,9.25,,,
1402,50003823,7.0,7.0,8.0,7.0,8.0,9.25,,,
1403,50003824,8.6,6.5,,,8.2,,8.25,4.75,4.5
1404,50003825,6.6,7.5,,,6.0,,7.0,6.75,5.0
1405,50003826,6.6,6.5,8.5,7.0,2.0,8.5,,,
1406,50003827,6.2,7.0,8.25,8.5,4.4,8.5,,,
1407,50003828,7.6,8.5,,,7.4,,7.0,6.25,5.5
1408,50003829,7.2,7.75,6.25,6.75,5.2,9.0,,,
1409,50003830,6.2,6.75,6.75,6.5,4.6,9.0,,,
1410,50003831,8.2,6.75,,,8.0,,7.0,8.25,6.75
1411,50003832,8.0,8.25,,,7.2,,7.5,7.0,5.0
1412,50003833,8.2,7.5,,,8.4,,7.0,6.75,5.75
1413,50003834,7.0,8.25,7.0,8.0,3.8,9.25,,,
1414,50003835,6.2,7.5,7.5,5.25,4.8,9.0,,,
1415,50003836,8.0,7.5,,,8.0,,8.25,9.25,5.5
1416,50003837,6.6,7.0,7.0,6.75,3.0,9.25,,,
1417,50003838,6.0,7.5,,,4.0,,4.75,4.5,6.0
1418,50003839,8.0,8.0,,,7.0,,6.25,7.25,5.25
1419,50003840,6.6,8.0,6.5,6.5,7.2,7.25,,,
1420,50003841,5.0,2.5,3.75,4.75,,,,,
1421,50003842,1.8,1.75,4.25,4.75,,,,,
1422,50003843,8.4,,,,,,6.5,8.5,
1423,50003844,6.6,6.75,6.0,6.75,5.6,8.25,,,
1424,50003846,5.8,6.5,9.5,7.75,3.0,7.25,,,
1425,50003847,8.8,7.0,,,8.8,,6.5,6.5,4.75
1426,50003848,7.4,7.25,,,,,,,
1427,50003849,8.0,7.25,,,9.0,,5.0,9.25,8.75
1428,50003850,8.8,6.75,,,6.8,,8.25,9.25,5.0
1429,50003851,8.0,5.5,,,8.0,,5.75,8.25,7.5
1430,50003852,8.4,6.5,,,6.4,,8.25,8.25,5.0
1431,50003853,7.0,8.0,7.75,8.0,9.6,8.5,,,
1432,50003854,7.0,6.0,4.5,7.5,7.8,8.75,,,
1433,50003855,8.0,6.25,4.25,7.5,8.2,7.0,,,
1434,50003856,7.0,8.5,9.25,8.25,8.8,9.0,,,
1435,50003857,4.8,7.5,6.25,7.25,4.4,8.0,,,
1436,50003858,6.6,8.25,6.25,8.5,7.6,8.5,,,
1437,50003859,9.0,5.0,,,9.0,,7.5,8.0,6.75
1438,50003860,7.6,7.25,7.25,8.0,5.2,8.0,,,
1439,50003861,7.4,6.25,,,5.4,,7.5,8.5,5.0
1440,50003862,4.2,5.0,5.75,7.5,4.4,6.5,,,
1441,50003863,3.2,5.25,4.5,4.5,,,,,
1442,50003864,7.4,,,,,,8.0,7.0,
1443,50003865,7.8,6.75,6.25,8.25,7.4,7.75,,,
1444,50003866,8.2,5.75,,,8.6,,8.5,4.75,4.75
1445,50003867,8.0,4.0,4.25,5.75,5.6,5.5,,,
1446,50003868,8.6,,,,,,,8.5,8.0
1447,50003869,8.6,8.0,,,8.2,,6.0,9.5,7.75
1448,50003870,8.2,7.5,9.25,7.75,8.6,8.75,,,
1449,50003871,7.6,7.75,8.5,6.5,8.0,7.75,,,
1450,50003872,9.0,,,,,,,9.5,9.0
1451,50003874,4.0,3.25,6.25,5.5,,,,,
1452,50003875,,6.75,9.25,8.25,,,,,
1453,50003876,7.8,7.5,,,7.4,,5.5,8.5,8.0
1454,50003877,,4.75,5.0,7.0,,,,,
1455,50003878,8.4,,,,,,,8.75,8.0
1456,50003879,7.6,8.5,7.75,7.0,9.0,7.75,,,
1457,50003880,9.0,7.5,,,5.8,,8.75,8.5,5.75
1458,50003881,5.4,5.75,6.75,,,,,,
1459,50003882,8.0,,,,,,7.25,7.75,
1460,50003883,3.2,,,,,,,2.5,3.5
1461,50003884,3.2,5.0,6.25,6.25,,,,,
1462,50003885,8.0,7.0,7.75,8.0,8.4,9.0,,,
1463,50003886,8.0,7.25,,,5.2,,9.0,7.25,4.0
1464,50003887,8.0,7.75,8.75,8.75,9.2,8.25,,,
1465,50003888,8.2,6.5,,,6.6,,7.75,6.25,5.0
1466,50003889,5.8,7.0,8.25,,,,,,
1467,50003890,6.8,7.0,9.5,7.75,7.6,8.75,,,
1468,50003891,8.0,5.75,,,4.4,,7.0,7.25,4.25
1469,50003892,8.2,,,,,,,8.75,8.5
1470,50003893,6.8,6.25,6.0,6.5,,,,,
1471,50003894,7.4,7.5,8.0,6.25,8.6,8.75,,,
1472,50003895,8.8,4.5,,,4.0,,7.0,7.75,3.5
1473,50003896,7.0,8.25,7.0,7.25,8.6,8.25,,,
1474,50003897,4.0,7.5,5.5,5.75,7.0,7.25,,,
1475,50003898,8.4,7.25,,,5.2,,7.25,7.75,8.0
1476,50003899,7.6,7.0,7.25,7.75,7.0,8.0,,,
1477,50003900,6.8,7.75,9.5,7.0,5.2,9.0,,,
1478,50003901,7.0,,,,,,,7.25,7.0
1479,50003902,4.8,3.0,9.0,3.5,,,,,
1480,50003903,5.8,6.5,5.25,6.25,3.8,7.5,,,
1481,50003904,7.6,7.0,,,5.0,,5.75,8.0,8.5
1482,50003906,9.0,7.0,,,8.0,,8.75,6.5,6.5
1483,50003907,8.0,7.25,,,8.6,,5.75,8.5,8.25
1484,50003908,7.6,4.0,,,7.2,,6.0,8.5,3.5
1485,50003909,6.4,7.5,8.5,8.25,10.0,9.25,,,
1486,50003910,6.8,5.75,,,6.4,,3.5,7.25,6.25
1487,50003911,5.0,4.0,5.5,7.25,,,,,
1488,50003912,6.4,7.75,5.75,7.25,8.6,8.75,,,
1489,50003913,,7.25,9.5,9.0,,,,,
1490,50003914,4.8,5.5,4.25,5.75,,,,,
1491,50003915,8.8,6.5,,,8.2,,8.25,5.25,6.25
1492,50003916,7.6,6.75,8.25,9.0,8.6,8.5,,,
1493,50003917,7.8,7.5,7.75,7.0,5.8,8.5,,,
1494,50003918,7.4,7.5,7.75,7.5,6.6,8.5,,,
1495,50003919,5.6,5.5,9.0,6.25,,,,,
1496,50003920,3.2,2.25,5.0,6.5,,,,,
1497,50003921,5.0,3.0,7.25,6.25,,,,,
1498,50003922,7.8,7.25,7.75,5.75,5.6,7.25,,,
1499,50003923,7.0,6.75,,,9.2,,7.0,8.25,6.0
1500,50003924,7.8,7.5,,,9.0,,7.25,7.75,6.0
1501,50003925,8.4,8.25,8.0,9.0,9.0,8.0,,,
1502,50003926,8.0,,,,,,,8.0,7.25
1503,50003927,7.4,7.25,7.25,8.75,7.8,9.0,,,
1504,50003928,7.2,5.75,,,7.4,,6.0,6.5,5.0
1505,50003929,8.0,7.0,,,7.0,,7.25,9.0,4.5
1506,50003930,5.4,6.75,7.75,7.5,5.6,7.5,,,
1507,50003931,8.0,6.5,,,5.8,,7.5,8.5,8.5
1508,50003932,7.8,7.5,,,5.8,,5.5,6.25,8.0
1509,50003933,4.6,5.75,6.0,5.25,,,,,
1510,50003934,6.2,7.5,7.25,7.0,8.0,9.0,,,
1511,50003935,8.4,6.0,,,5.0,,6.75,7.75,7.5
1512,50003936,3.4,4.75,4.25,6.5,,,,,
1513,50003937,7.8,6.5,9.5,,,,,,
1514,50003938,6.0,3.75,5.0,5.5,,,,,
1515,50003939,,5.25,5.0,6.0,,,,,
1516,50003940,2.6,4.5,6.0,5.5,,,,,
1517,50003941,7.2,6.5,,,7.2,,5.75,8.75,5.5
1518,50003942,,5.75,7.0,6.25,,,,,
1519,50003943,9.0,6.75,,,6.4,,5.25,8.75,9.0
1520,50003944,7.6,7.0,6.75,6.75,8.4,7.75,,,
1521,50003945,8.8,7.25,7.5,7.25,9.6,9.0,,,
1522,50003946,10.0,6.75,,,7.6,,8.75,9.0,7.25
1523,50003947,4.6,5.0,5.25,6.0,,,,,
1524,50003948,8.6,,,,,,,8.0,7.0
1525,50003949,8.2,5.0,,,6.4,,4.75,8.0,5.0
1526,50003950,8.2,6.0,,,7.0,,6.25,7.25,6.25
1527,50003951,8.4,8.0,,,9.2,,8.0,8.75,6.5
1528,50003952,7.6,6.5,,,7.0,,8.0,4.5,5.25
1529,50003953,2.0,2.25,4.5,,,,,,
1530,50003954,7.0,5.25,,,5.8,,6.0,6.0,5.25
1531,50003955,8.4,6.0,7.75,8.75,9.6,8.25,,,
1532,50003956,7.0,5.0,7.5,,,,,,
1533,50003957,8.0,,,,,,,9.0,8.75
1534,50003958,6.0,4.75,5.0,4.5,,,,,
1535,50003959,6.4,,,,,,4.75,5.75,
1536,50003960,8.6,7.5,,,7.0,,6.5,9.25,8.0
1537,50003961,9.0,8.75,,,9.4,,8.25,9.0,7.0
1538,50003962,7.8,6.25,,,5.4,,6.25,7.5,6.0
1539,50003963,7.0,6.25,5.5,5.5,7.0,8.5,,,
1540,50003964,,4.0,4.25,4.75,,,,,
1541,50003965,8.2,7.5,,,8.0,,7.75,7.5,5.25
1542,50003966,,4.25,8.0,6.25,,,,,
1543,50003967,,8.5,9.75,9.5,,,,,
1544,50003968,7.2,8.0,,,7.2,,4.5,6.0,6.0
1545,50003969,8.4,7.5,7.75,8.0,8.0,9.25,,,
1546,50003970,7.0,7.25,,,7.0,,5.75,7.5,4.75
1547,50003971,,6.5,7.75,7.75,,,,,
1548,50003972,6.4,7.5,,,7.4,,6.5,7.75,5.5
1549,50003973,8.2,6.75,,,7.8,,7.75,6.5,5.25
1550,50003974,7.6,6.0,,,8.6,,7.75,8.75,6.0
1551,50003975,6.6,7.25,7.5,7.25,7.8,7.75,,,
1552,50003976,8.6,8.0,,,9.0,,8.5,8.0,7.25
1553,50003977,8.0,5.75,,,4.6,,2.5,8.75,8.0
1554,50003978,6.6,6.0,4.5,6.25,7.2,7.5,,,
1555,50003979,7.8,7.25,,,5.0,,6.75,9.0,4.5
1556,50003980,8.4,6.0,,,7.2,,8.0,8.0,7.0
1557,50003981,2.8,5.0,5.0,5.5,,,,,
1558,50003982,7.6,5.5,5.5,6.75,6.8,5.75,,,
1559,50003983,8.4,8.75,8.0,7.5,9.8,8.75,,,
1560,50003984,,5.75,7.5,7.0,,,,,
1561,50003985,7.6,5.0,,,5.2,,6.25,8.5,7.75
1562,50003986,8.4,6.0,,,4.0,,4.75,8.5,8.0
1563,50003987,8.6,7.5,,,7.4,,5.25,9.0,8.0
1564,50003988,6.4,6.0,,,6.4,,8.25,5.5,4.25
1565,50003989,8.6,6.5,,,7.8,,5.5,9.0,8.5
1566,50003990,9.6,5.75,,,8.8,,8.5,5.0,5.5
1567,50003991,,3.75,4.75,6.25,,,,,
1568,50003992,7.6,6.25,,,7.8,,6.25,6.25,5.75
1569,50003993,6.2,5.0,,,7.4,,3.25,6.25,5.0
1570,50003994,8.6,6.75,,,9.8,,8.75,8.25,5.75
1571,50003995,5.6,6.0,7.5,6.0,,,,,
1572,50003996,5.2,7.5,,,4.2,,5.5,6.75,5.5
1573,50003997,,5.0,6.75,4.25,,,,,
1574,50003998,5.8,8.0,8.25,8.25,5.0,9.25,,,
1575,50003999,4.8,5.25,6.25,4.75,,,,,
1576,50004000,8.0,8.0,,,7.2,,8.25,8.25,8.25
1577,50004001,7.6,8.5,6.25,7.75,9.0,6.75,,,
1578,50004002,4.2,8.0,6.5,6.0,,,,,
1579,50004003,6.0,6.75,,,5.8,,4.5,7.5,3.5
1580,50004004,8.0,6.5,,,8.2,,6.5,8.0,6.0
1581,50004005,9.0,,,,,,,8.25,8.25
1582,50004006,7.2,6.5,5.0,6.75,,,,,
1583,50004007,8.2,8.0,,,8.2,,7.5,8.5,5.75
1584,50004008,6.2,,,,,,,7.5,7.5
1585,50004009,5.4,6.75,8.0,6.0,,,,,
1586,50004010,8.8,8.25,,,9.6,,8.5,8.75,6.75
1587,50004011,5.8,6.25,4.5,6.25,,,,,
1588,50004012,8.2,7.75,,,4.6,,7.75,8.0,3.5
1589,50004013,7.6,8.0,,,7.6,,5.75,7.75,4.75
1590,50004014,2.8,5.0,7.0,6.0,,,,,
1591,50004015,8.6,,,,5.8,,8.0,3.5,
1592,50004016,4.6,5.5,6.5,8.0,,,,,
1593,50004017,8.0,,,,,,,8.0,6.75
1594,50004018,8.2,8.5,9.25,8.5,8.4,9.5,,,
1595,50004019,7.2,8.0,5.75,7.5,6.4,8.0,,,
1596,50004020,7.4,6.5,,,6.6,,6.5,8.5,6.0
1597,50004021,6.6,7.5,4.5,5.5,5.2,7.75,,,
1598,50004022,8.2,7.5,,,9.0,,6.75,6.75,7.0
1599,50004023,7.0,7.5,5.5,6.5,4.8,8.25,,,
1600,50004024,7.8,,,,8.4,,4.75,6.75,5.5
1601,50004025,7.8,,,,,,,7.25,7.0
1602,50004026,7.0,7.5,,,8.0,,6.5,5.25,3.75
1603,50004027,6.4,6.0,5.5,6.0,,,,,
1604,50004028,8.4,6.25,,,5.6,,4.5,8.5,7.5
1605,50004029,8.8,8.0,,,6.6,,6.75,9.0,8.25
1606,50004030,6.2,8.75,7.25,7.0,6.8,9.25,,,
1607,50004031,8.4,7.25,,,8.6,,7.5,4.75,5.25
1608,50004032,7.8,7.75,,,8.6,,6.25,8.5,6.75
1609,50004033,8.2,8.0,,,5.0,,8.5,8.0,5.25
1610,50004034,8.8,7.5,,,7.8,,,,
1611,50004035,,6.25,8.25,5.5,,,,,
1612,50004036,5.0,4.75,6.0,,,,,,
1613,50004037,7.6,7.5,7.5,5.0,6.4,7.5,,,
1614,50004038,6.4,,,,,,6.25,4.5,
1615,50004039,4.2,6.5,5.5,6.25,,,,,
1616,50004040,7.8,7.42,6.75,7.25,8.6,9.5,,,
1617,50004041,6.8,7.75,,,7.4,,5.75,6.75,5.5
1618,50004042,7.8,8.25,7.75,7.25,9.4,8.75,,,
1619,50004043,8.6,8.5,7.75,6.75,9.0,9.5,,,
1620,50004044,7.4,7.0,6.75,6.75,8.0,8.0,,,
1621,50004045,8.4,7.5,6.5,5.75,9.0,7.25,,,
1622,50004046,7.8,6.75,,,4.6,,6.0,6.5,6.5
1623,50004047,7.2,,,,,,,7.25,7.5
1624,50004048,8.0,7.0,,,7.4,,5.25,8.75,8.25
1625,50004049,8.6,6.75,,,4.6,,5.0,8.0,7.25
1626,50004050,6.8,4.5,5.75,7.5,,,,,
1627,50004051,6.6,8.25,,,6.8,,,,
1628,50004052,8.8,8.75,8.5,8.25,9.6,9.0,,,
1629,50004053,8.4,6.5,8.25,7.5,9.6,8.75,,,
1630,50004054,7.4,9.0,9.0,8.75,8.6,9.25,,,
1631,50004055,7.4,6.25,8.25,6.25,,,,,
1632,50004056,5.2,5.0,3.0,5.75,,,,,
1633,50004057,9.2,7.5,,,6.2,,7.25,9.5,8.5
1634,50004059,7.2,8.0,6.5,6.0,7.2,8.25,,,
1635,50004060,5.8,7.75,3.5,6.75,,,,,
1636,50004061,7.4,7.17,6.0,4.75,7.6,7.75,,,
1637,50004062,7.6,5.5,,,8.4,,7.5,7.25,5.25
1638,50004063,9.4,6.5,,,7.2,,6.5,7.75,9.0
1639,50004064,8.2,5.75,,,5.8,,6.5,8.5,8.0
1640,50004065,7.2,,,,,,,7.0,6.75
1641,50004066,7.8,8.0,,,7.0,,6.75,5.0,2.5
1642,50004067,7.4,7.5,,,6.2,,,,
1643,50004068,3.6,4.5,5.5,8.25,,,,,
1644,50004069,8.4,7.5,8.0,6.75,6.8,8.0,,,
1645,50004070,6.8,,,,,,6.0,5.75,4.75
1646,50004071,2.2,6.25,5.75,6.75,,,,,
1647,50004072,6.6,7.5,6.5,7.25,5.2,7.75,,,
1648,50004073,5.8,7.0,5.5,4.0,,,,,
1649,50004074,8.2,,,,,,,8.25,8.5
1650,50004075,4.8,6.25,4.75,5.25,,,,,
1651,50004076,7.8,5.75,,,8.4,,,,
1652,50004077,7.2,7.25,9.0,8.0,9.0,9.25,,,
1653,50004078,,6.5,8.0,8.0,,,,,
1654,50004079,8.6,7.0,8.0,8.25,9.0,9.0,,,
1655,50004080,8.8,5.75,,,7.4,,8.0,8.75,7.0
1656,50004081,4.4,4.5,4.25,5.75,,,,,
1657,50004082,8.4,,,,,,,9.25,7.75
1658,50004083,6.2,6.0,6.25,6.75,9.4,7.75,,,
1659,50004084,8.2,6.75,,,7.4,,6.75,9.0,9.25
1660,50004085,4.6,7.0,4.25,5.5,,,,,
1661,50004086,5.4,7.75,7.25,9.0,4.4,8.75,,,
1662,50004087,8.2,6.5,,,7.0,,7.25,8.75,7.5
1663,50004089,8.4,8.25,,,5.8,,5.5,8.0,7.25
1664,50004090,7.0,,,,,,,5.0,5.75
1665,50004091,8.2,7.5,,,7.4,,7.5,6.75,4.5
1666,50004092,6.2,7.25,6.25,6.75,,,,,
1667,50004093,8.0,7.0,,,7.0,,7.5,8.25,8.0
1668,50004094,3.8,5.0,5.0,7.0,,,,,
1669,50004095,4.8,5.5,7.0,7.75,,,,,
1670,50004096,7.6,7.75,7.0,7.25,7.8,7.75,,,
1671,50004097,5.2,5.17,8.0,,,,,,
1672,50004098,6.4,4.5,7.25,6.25,,,,,
1673,50004099,4.0,7.5,7.25,7.5,2.8,8.75,,,
1674,50004100,6.4,6.0,5.25,6.25,,,,,
1675,50004101,3.4,4.5,5.5,5.5,,,,,
1676,50004102,7.0,,,,5.6,,7.0,,
1677,50004103,8.0,8.5,7.0,7.25,6.8,8.75,,,
1678,50004104,4.8,5.75,6.75,7.25,,,,,
1679,50004105,6.6,7.25,,,8.6,,5.5,5.25,6.5
1680,50004106,7.4,7.0,,,7.8,,8.0,8.5,6.25
1681,50004107,2.8,3.5,5.0,5.25,,,,,
1682,50004108,7.6,,,,7.8,,5.5,2.75,3.0
1683,50004109,8.6,7.5,,,4.2,,7.0,8.75,4.0
1684,50004110,8.4,8.25,9.5,8.25,9.6,9.25,,,
1685,50004111,8.6,,,,7.4,,8.75,,
1686,50004112,6.4,8.0,8.25,8.25,6.6,8.5,,,
1687,50004113,8.0,7.25,,,7.0,,6.0,8.5,8.75
1688,50004114,4.6,5.5,4.0,6.0,,,,,
1689,50004115,8.0,6.75,,,7.6,,7.25,7.75,6.25
1690,50004116,8.2,7.5,,,8.0,,7.75,6.0,7.75
1691,50004117,8.4,7.0,7.25,7.25,8.2,8.5,,,
1692,50004118,8.0,6.75,,,8.8,,7.5,7.0,6.25
1693,50004119,7.4,7.25,,,6.4,,6.5,8.25,5.75
1694,50004120,7.4,6.0,7.75,7.25,9.6,8.75,,,
1695,50004121,7.6,5.0,6.75,6.75,9.0,8.0,,,
1696,50004122,4.6,5.0,6.5,7.75,,,,,
1697,50004123,4.0,4.5,5.75,6.25,,,,,
1698,50004124,5.0,4.25,4.25,6.0,,,,,
1699,50004125,8.4,5.25,,,6.0,,6.75,8.5,8.25
1700,50004126,7.2,,,,,,,9.0,7.75
1701,50004127,7.2,6.5,7.5,7.0,7.2,8.0,,,
1702,50004128,7.4,8.5,7.0,6.75,9.0,7.0,,,
1703,50004130,8.0,7.0,,,,,4.25,8.5,7.5
